compound,zeroeth group,"amine, primary","amine, secondary","amine, tertiary",alkane CH,alkene CH,aromatic CH,carbonyl,hydroxyl (alkyl),carboxylic acid,"ester, all",ester,ether,peroxide,nitro,aromatic hydroxyl,hydroperoxide,amide,nitrate,organosulfate,carbonylperoxynitrate,ketone,aldehyde,"amide, primary","amide, secondary","amide, tertiary",carbonylperoxyacid,peroxy nitrate,carbon number,"ether, aromatic",ether (alicyclic),"amine, aromatic",nitroester,C=C-C=O in non-aromatic ring,C=C (non-aromatic),nC-OHside-a,carbon number on the acid-side of an amide (asa),oxygen count,aromatic ring,non-aromatic ring,nitrophenol
C6H14O,1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
C6H8O4,1,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
C5H8N2O11,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0
C14H24O4,1,0,0,0,22,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,2,0
C7H14O3,1,0,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0
C7H10O5,1,0,0,0,9,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0
C9H14O5,1,0,0,0,10,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,5,0,2,0
C8H10O5,1,0,0,0,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,5,0,1,0
C9H13NO8,1,0,0,0,10,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,8,0,2,0
C8H8N2O5,1,0,0,0,5,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,1,0,2
C6H14O,1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
C9H12O5,1,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,1,0,0,0,1,0,0,5,0,1,0
C8H12O6,1,0,0,0,9,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0
C5H11NO5,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
C5H12O2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0
C9H14O6,1,0,0,0,11,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,0,1,0
C5H7NO5,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
C9H12O6,1,0,0,0,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,0,0,0,0,0,1,0,0,6,0,0,0
C5H7NO6,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0
C5H8O3,1,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
C5H9NO6,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0
C5H9NO7,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0
C5H9NO7,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0
C5H9NO7,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0
C5H9NO6,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0
C5H9NO6,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0
C5H7NO6,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0
C5H7NO6,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0
C7H9NO6,1,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,6,0,0,0
C4H7NO6,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0
C4H8O3,1,0,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
C5H8N2O8,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0
CHClO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
C8H12O4,1,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,4,0,0,0
C5H12O2,1,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0
C9H11NO3,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,1,0,0
C4H10O3,1,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
C7H10O6,1,0,0,0,8,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
C6H11NO4,1,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
C5H9NO5,1,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
C7H12O2,1,0,0,0,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,0
C4H7NO4,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
C14H22O,1,0,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,1,0,2,0
C2H3BrO2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
C6H6O3,1,0,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,3,0,1,0
C9H14O4,1,0,0,0,13,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0
C14H23NO5,1,0,0,0,20,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,5,0,1,0
C6H10O3,1,0,0,0,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
C9H11NO4,1,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,1,0,0
C8H10O,1,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0
C8H10O,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0
C2H3Cl3O,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
C9H14O3,1,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,1,0
C9H14O6,1,0,0,0,11,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,0,1,0
C5H9NO8,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,8,0,0,0
C5H11NO7,1,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0
C6H6O6,1,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,0,0,0,0,0,1,0,0,6,0,0,0
C12H20O5,1,0,0,0,15,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,5,0,0,0
C10H18O4,1,0,0,0,17,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,1,0
CH4O,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
C5H12O2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0
C10H17NO6,1,0,0,0,16,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0
C7H12O5,1,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0
C5H7N3O12,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0
C6H12O2,1,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0
C5H10O4,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0
C4H6O4,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
C11H18O5,1,0,0,0,14,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,5,0,2,0
C10H22,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
C10H18O4,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0
C7H13NO5,1,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0
C6H11NO5,1,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
C6H5NO7,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,7,0,1,0
C3H5NO6,1,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0
C8H12O5,1,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,5,0,0,0
C4H7NO4,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
C4H5NO4,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0
C6H7NO7,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7,0,1,0
C8H12O3,1,0,0,0,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,3,0,0,0
CH4O3S,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
C4H8O4,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0
C9H14O4,1,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,4,0,0,0
C9H11NO4,1,0,0,0,7,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,1,0,0
C7H10O3,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,0,3,0,1,0
C14H20O5,1,0,0,0,19,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,1,0
C6H12O4,1,0,0,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
C9H10O4,1,0,0,0,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,4,0,1,0
C4H6O3,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
C4H7NO7,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0
C15H25NO6,1,0,0,0,23,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,1,0
C4H8O5,1,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
C4H7NO5,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
C13H21NO7,1,0,0,0,20,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0
C6H14O,1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
C7H10O3,1,0,0,0,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,3,0,0,0
C6H8O5,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,5,0,0,0
C5H10O3,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0
C12H19NO7,1,0,0,0,17,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0
C5H12O3,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
C9H14O,1,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,2,0
C9H11NO4,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,1,0,4
C5H8N2O10,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0
C3H3NO7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0
C6H10O4,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
C5H8O4,1,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0
C3H6O3,1,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
C6H9NO7,1,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0
C7H8O3,1,0,0,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,3,0,0,0
C8H10O3,1,0,0,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,1,0,0,0,1,0,0,3,0,1,0
C6H10O3,1,0,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
C6H8O3,1,0,0,0,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,3,0,0,0
C9H14O6,1,0,0,0,12,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,0,1,0
C2H4O,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
C6H5NO7,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,7,0,0,0
C2H4O,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0
C9H12O4,1,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0
C8H12O3,1,0,0,0,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,3,0,0,0
C6H10O5,1,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,5,0,0,0
C4H7NO5,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
C15H26O2,1,0,0,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,2,0,2,0
C3H4O5,1,0,0,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
C5H12O2,1,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0
C4H8O2,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0
C5H11NO4,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0
C6H13NO3,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
C10H16O5,1,0,0,0,12,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,5,0,2,0
C6H10O4,1,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
C4H5NO7,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,0
C14H24O3,1,0,0,0,21,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,3,0,1,0
C6H10O3,1,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
C10H16O4,1,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,1,0
C7H15NO3,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0
C8H10O6,1,0,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,6,0,0,0
CH3NO6S,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0
C15H24O3,1,0,0,0,20,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,3,0,1,0
C7H9NO5,1,0,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,5,0,0,0
C14H22O5,1,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,1,0
C3H7NO3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
C5H9NO4,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0
C5H10O2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0
C2H4Cl2O3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
C9H13NO9,1,0,0,0,9,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,9,0,2,0
C5H8O3,1,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0
C13H22O5,1,0,0,0,17,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,5,0,1,0
C8H10O5,1,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,5,0,0,0
C8H10O2,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,1,0,0
C7H10O4,1,0,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0
C6H9NO7,1,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0
C2H4O4,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0
C6H10O3,1,0,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
C3H3NO5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0
C8H9NO7,1,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,7,0,1,0
C9H14O5,1,0,0,0,10,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,5,0,2,0
